condition,ds_name,loss,strong_model,weak_model,gt_fraction_requested,gt_fraction_actual,gt_seed,seed,lr,accuracy,run_dir
mixing,boolq,logconf,gpt2-large,gpt2,0.05,0.05006364022061943,0,0,1e-05,0.602018966044662,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.05,0.05006364022061943,2,2,1e-05,0.6136433159987764,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.05,0.05006364022061943,1,1,1e-05,0.5928418476598348,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.05,0.05006364022061943,0,0,1e-05,0.6108901804833282,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.05,0.05006364022061943,2,2,1e-05,0.6059957173447538,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.05,0.05006364022061943,1,1,1e-05,0.5983481186907311,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.05,0.05006364022061943,0,0,1e-05,0.6145610278372591,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.05,0.05006364022061943,2,2,1e-05,0.6127256041602936,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.05,0.05006364022061943,1,1,5e-05,0.6124197002141327,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.05,0.05006364022061943,0,0,5e-05,0.6185377791373509,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.05,0.05006364022061943,2,2,5e-05,0.6191495870296727,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,1,1,5e-05,0.6078311410217192,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,0,0,5e-05,0.6564698684613032,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,2,2,5e-05,0.6870602630773937,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.05,0.05006364022061943,1,1,1e-05,0.6087488528602019,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.05,0.05006364022061943,0,0,1e-05,0.6154787396757418,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.05,0.05006364022061943,2,2,1e-05,0.6167023554603854,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.05,0.05006364022061943,1,1,1e-05,0.5977363107984093,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.05,0.05006364022061943,0,0,1e-05,0.6053839094524319,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.05,0.05006364022061943,2,2,1e-05,0.5977363107984093,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,1,1,1e-05,0.5998776384215356,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,0,0,1e-05,0.6252676659528907,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,2,2,1e-05,0.6292444172529825,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,1,1,1e-05,0.5971245029060875,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,0,0,1e-05,0.6815539920464974,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,2,2,1e-05,0.6154787396757418,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2,gpt2,0.05,0.05006364022061943,1,1,5e-05,0.6509635974304069,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.05,0.05006364022061943,0,0,5e-05,0.6411746711532579,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.05,0.05006364022061943,2,2,5e-05,0.663505659223004,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.05,0.05006364022061943,1,1,1e-05,0.6482104619149587,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.05,0.05006364022061943,0,0,1e-05,0.6387274395839706,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.05,0.05006364022061943,2,2,1e-05,0.6702355460385439,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.05,0.05006364022061943,1,1,1e-05,0.6264912817375344,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.05,0.05006364022061943,0,0,1e-05,0.7237687366167024,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.05,0.05006364022061943,2,2,1e-05,0.6840012236157846,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.05,0.05006364022061943,1,1,1e-05,0.6788008565310493,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.05,0.05006364022061943,0,0,1e-05,0.6693178342000612,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.05,0.05006364022061943,2,2,1e-05,0.6944019577852554,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.05,0.05006364022061943,1,1,5e-05,0.6680942184154176,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.05,0.05006364022061943,0,0,5e-05,0.6494340776996024,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.05,0.05006364022061943,2,2,5e-05,0.6690119302539003,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,1,1,5e-05,0.6797185683695319,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,0,0,5e-05,0.6797185683695319,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.05,0.05006364022061943,2,2,5e-05,0.7054144998470481,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.05,0.05006364022061943,1,1,1e-05,0.6549403487304987,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.05,0.05006364022061943,0,0,1e-05,0.6454573263995106,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.05,0.05006364022061943,2,2,1e-05,0.6714591618231875,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.05,0.05006364022061943,1,1,1e-05,0.6286326093606608,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.05,0.05006364022061943,0,0,1e-05,0.737840318140104,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.05,0.05006364022061943,2,2,1e-05,0.6781890486387274,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,1,1,1e-05,0.6788008565310493,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,0,0,1e-05,0.6806362802080147,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.05,0.05006364022061943,2,2,1e-05,0.7200978892627715,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,1,1,1e-05,0.7369226063016213,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,0,0,1e-05,0.7665952890792291,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.05,0.05006364022061943,2,2,1e-05,0.7182624655858061,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2,gpt2,0.1,0.09991514637250742,1,1,5e-05,0.6087488528602019,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.1,0.09991514637250742,0,0,5e-05,0.6053839094524319,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.1,0.09991514637250742,2,2,5e-05,0.6200672988681554,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.1,0.09991514637250742,1,1,1e-05,0.5928418476598348,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.1,0.09991514637250742,0,0,1e-05,0.6059957173447538,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.1,0.09991514637250742,2,2,1e-05,0.6142551238910982,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.1,0.09991514637250742,1,1,1e-05,0.5885591924135821,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.1,0.09991514637250742,0,0,1e-05,0.6087488528602019,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.1,0.09991514637250742,2,2,1e-05,0.6078311410217192,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.1,0.09991514637250742,1,1,1e-05,0.5952890792291221,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.1,0.09991514637250742,0,0,1e-05,0.5937595594983175,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.1,0.09991514637250742,2,2,1e-05,0.6203732028143163,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.1,0.09991514637250742,1,1,5e-05,0.6145610278372591,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.1,0.09991514637250742,0,0,5e-05,0.6075252370755583,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.1,0.09991514637250742,2,2,5e-05,0.6237381462220862,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,1,1,5e-05,0.6173141633527073,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,0,0,5e-05,0.6494340776996024,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
